11688 2016-09-29 12:20:36,960 Starting script at 2016-09-29 12:20:36.960786
5856 2016-09-29 12:21:17,414 Adding pid into db_q
5856 2016-09-29 12:21:17,424 Done. Found 83 pids
5856 2016-09-29 12:21:17,424 Searching for EOS documents
5856 2016-09-29 12:21:17,604 Parsing 887VAG 3G Integrated Services Router
5856 2016-09-29 12:21:17,604 http://www.cisco.com/c/en/us/support/routers/887vag-3g-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:17,614 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:17,884 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:18,074 Adding pid into db_q
5856 2016-09-29 12:21:18,074 Done. Found 54 pids
5856 2016-09-29 12:21:18,074 Searching for EOS documents
5856 2016-09-29 12:21:18,244 Parsing 887VAGW 3G with Dual Radio 802.11n WiFi Integrated Services Router
5856 2016-09-29 12:21:18,244 http://www.cisco.com/c/en/us/support/routers/887vagw-3g-dual-radio-802-11n-wifi-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:18,244 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:18,524 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:18,724 Adding pid into db_q
5856 2016-09-29 12:21:18,724 Done. Found 51 pids
5856 2016-09-29 12:21:18,724 Searching for EOS documents
5856 2016-09-29 12:21:18,864 Parsing 887VAM-W Integrated Services Router
5856 2016-09-29 12:21:18,864 http://www.cisco.com/c/en/us/support/routers/887vam-w-integrated-services-router/model.html
5856 2016-09-29 12:21:18,864 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:19,164 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:19,354 Adding pid into db_q
5856 2016-09-29 12:21:19,354 Done. Found 53 pids
5856 2016-09-29 12:21:19,354 Searching for EOS documents
5856 2016-09-29 12:21:19,514 Parsing 887VAMG 3G Integrated Services Router
5856 2016-09-29 12:21:19,514 http://www.cisco.com/c/en/us/support/routers/887vamg-3g-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:19,514 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:19,804 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:19,994 Adding pid into db_q
5856 2016-09-29 12:21:19,994 Done. Found 50 pids
5856 2016-09-29 12:21:19,994 Searching for EOS documents
5856 2016-09-29 12:21:20,134 Parsing 887W Integrated Services Router
5856 2016-09-29 12:21:20,134 http://www.cisco.com/c/en/us/support/routers/887w-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:20,134 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:20,404 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:20,604 Adding pid into db_q
5856 2016-09-29 12:21:20,604 Done. Found 78 pids
5856 2016-09-29 12:21:20,614 Searching for EOS documents
5856 2016-09-29 12:21:20,774 Parsing 888 Integrated Services Router
5856 2016-09-29 12:21:20,774 http://www.cisco.com/c/en/us/support/routers/888-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:20,784 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:20,915 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:21,125 Adding pid into db_q
5856 2016-09-29 12:21:21,135 Done. Found 83 pids
5856 2016-09-29 12:21:21,135 Searching for EOS documents
5856 2016-09-29 12:21:21,295 Parsing 888-CUBE Integrated Services Router
5856 2016-09-29 12:21:21,295 http://www.cisco.com/c/en/us/support/routers/888-cube-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:21,295 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:21,565 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:21,795 Adding pid into db_q
5856 2016-09-29 12:21:28,419 Done. Found 47 pids
5856 2016-09-29 12:21:28,419 Searching for EOS documents
5856 2016-09-29 12:21:28,559 Parsing 888E Integrated Services Router
5856 2016-09-29 12:21:28,559 http://www.cisco.com/c/en/us/support/routers/888e-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:28,559 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:28,949 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:29,179 Adding pid into db_q
5856 2016-09-29 12:21:29,179 Done. Found 78 pids
5856 2016-09-29 12:21:29,179 Searching for EOS documents
5856 2016-09-29 12:21:29,359 Parsing 888E-CUBE Integrated Services Router
5856 2016-09-29 12:21:29,359 http://www.cisco.com/c/en/us/support/routers/888e-cube-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:29,359 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:29,699 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:29,889 Adding pid into db_q
5856 2016-09-29 12:21:29,889 Done. Found 43 pids
5856 2016-09-29 12:21:29,889 Searching for EOS documents
5856 2016-09-29 12:21:30,039 Parsing 888EG 3G Integrated Services Router
5856 2016-09-29 12:21:30,039 http://www.cisco.com/c/en/us/support/routers/888eg-3g-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:30,039 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:30,339 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:30,549 Adding pid into db_q
5856 2016-09-29 12:21:30,549 Done. Found 45 pids
5856 2016-09-29 12:21:30,549 Searching for EOS documents
5856 2016-09-29 12:21:30,699 Parsing 888SRST Integrated Services Router
5856 2016-09-29 12:21:30,699 http://www.cisco.com/c/en/us/support/routers/888srst-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:30,699 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:30,969 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:31,169 Adding pid into db_q
5856 2016-09-29 12:21:31,169 Done. Found 75 pids
5856 2016-09-29 12:21:31,169 Searching for EOS documents
5856 2016-09-29 12:21:31,309 Parsing 888SRSTW Integrated Services Router
5856 2016-09-29 12:21:31,309 http://www.cisco.com/c/en/us/support/routers/888srstw-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:31,309 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:31,579 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:31,779 Adding pid into db_q
5856 2016-09-29 12:21:31,789 Done. Found 76 pids
5856 2016-09-29 12:21:31,789 Searching for EOS documents
5856 2016-09-29 12:21:31,930 Parsing 888W Integrated Services Router
5856 2016-09-29 12:21:31,930 http://www.cisco.com/c/en/us/support/routers/888w-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:31,940 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:32,220 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:32,430 Adding pid into db_q
5856 2016-09-29 12:21:32,430 Done. Found 78 pids
5856 2016-09-29 12:21:32,430 Searching for EOS documents
5856 2016-09-29 12:21:32,590 Parsing 890 Integrated Services Routers
5856 2016-09-29 12:21:32,590 http://www.cisco.com/c/en/us/support/routers/890-integrated-services-routers-isr/model.html
5856 2016-09-29 12:21:32,590 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:32,850 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:33,060 Adding pid into db_q
5856 2016-09-29 12:21:33,060 Done. Found 22 pids
5856 2016-09-29 12:21:33,060 Searching for EOS documents
5856 2016-09-29 12:21:33,190 Parsing 890VAB Integrated Services Router with VDSL2 Bonding
5856 2016-09-29 12:21:33,190 http://www.cisco.com/c/en/us/support/routers/890vab-integrated-services-router-isr-vdsl2-bonding/model.html
5856 2016-09-29 12:21:33,190 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:33,460 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:33,660 Adding pid into db_q
5856 2016-09-29 12:21:33,660 Done. Found 38 pids
5856 2016-09-29 12:21:33,660 Searching for EOS documents
5856 2016-09-29 12:21:33,790 Parsing 891 Integrated Services Router
5856 2016-09-29 12:21:33,790 http://www.cisco.com/c/en/us/support/routers/891-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:33,790 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:34,041 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:34,231 Adding pid into db_q
5856 2016-09-29 12:21:34,241 Done. Found 83 pids
5856 2016-09-29 12:21:34,241 Searching for EOS documents
5856 2016-09-29 12:21:34,431 Parsing 891-24X Integrated Services Router
5856 2016-09-29 12:21:34,431 http://www.cisco.com/c/en/us/support/routers/891-24x-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:34,431 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:34,701 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:34,891 Adding pid into db_q
5856 2016-09-29 12:21:34,891 Done. Found 32 pids
5856 2016-09-29 12:21:34,891 Searching for EOS documents
5856 2016-09-29 12:21:35,021 Parsing 891W Integrated Services Router
5856 2016-09-29 12:21:35,021 http://www.cisco.com/c/en/us/support/routers/891w-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:35,021 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:35,441 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:35,651 Adding pid into db_q
5856 2016-09-29 12:21:35,651 Done. Found 84 pids
5856 2016-09-29 12:21:35,651 Searching for EOS documents
5856 2016-09-29 12:21:35,791 Parsing 892 Integrated Services Router
5856 2016-09-29 12:21:35,791 http://www.cisco.com/c/en/us/support/routers/892-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:35,791 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:36,041 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:36,231 Adding pid into db_q
5856 2016-09-29 12:21:36,231 Done. Found 84 pids
5856 2016-09-29 12:21:36,241 Searching for EOS documents
5856 2016-09-29 12:21:36,371 Parsing 892F-CUBE Integrated Services Router
5856 2016-09-29 12:21:36,371 http://www.cisco.com/c/en/us/support/routers/892f-cube-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:36,381 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:36,631 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:36,831 Adding pid into db_q
5856 2016-09-29 12:21:36,831 Done. Found 48 pids
5856 2016-09-29 12:21:36,831 Searching for EOS documents
5856 2016-09-29 12:21:36,971 Parsing 892W Integrated Services Router
5856 2016-09-29 12:21:36,971 http://www.cisco.com/c/en/us/support/routers/892w-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:36,971 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:37,251 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:37,451 Adding pid into db_q
5856 2016-09-29 12:21:37,451 Done. Found 91 pids
5856 2016-09-29 12:21:37,451 Searching for EOS documents
5856 2016-09-29 12:21:37,612 Parsing 897 Multi-Mode VDSL2/ADSL2+ POTS Annex M with Multi-Mode 4G LTE Router
5856 2016-09-29 12:21:37,612 http://www.cisco.com/c/en/us/support/routers/897-multi-mode-vdsl2-adsl2-plus-pots-annex-m-multi-mode-4g-lte-router/model.html
5856 2016-09-29 12:21:37,612 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:37,893 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:38,082 Adding pid into db_q
5856 2016-09-29 12:21:38,082 Done. Found 34 pids
5856 2016-09-29 12:21:38,092 Searching for EOS documents
5856 2016-09-29 12:21:38,232 Parsing 897 Multi-mode VDSL2/ADSL2+ POTS with Multi-Mode 4G LTE Router
5856 2016-09-29 12:21:38,232 http://www.cisco.com/c/en/us/support/routers/897-multi-mode-vdsl2-adsl2-plus-pots-multi-mode-4g-lte-router/model.html
5856 2016-09-29 12:21:38,232 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:38,492 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:38,682 Adding pid into db_q
5856 2016-09-29 12:21:38,682 Done. Found 35 pids
5856 2016-09-29 12:21:38,682 Searching for EOS documents
5856 2016-09-29 12:21:38,812 Parsing 898 Secure G.SHDSL EFM/ATM with Multi-Mode 4G LTE ISR Router
5856 2016-09-29 12:21:38,812 http://www.cisco.com/c/en/us/support/routers/898-secure-g-shdsl-efm-atm-multi-mode-4g-lte-isr-router/model.html
5856 2016-09-29 12:21:38,812 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:39,082 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:39,302 Adding pid into db_q
5856 2016-09-29 12:21:39,302 Done. Found 38 pids
5856 2016-09-29 12:21:39,302 Searching for EOS documents
5856 2016-09-29 12:21:39,502 Parsing C866VAE Integrated Services Router
5856 2016-09-29 12:21:39,502 http://www.cisco.com/c/en/us/support/routers/c866vae-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:39,502 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:39,792 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:39,962 Adding pid into db_q
5856 2016-09-29 12:21:39,962 Done. Found 0 pids
5856 2016-09-29 12:21:39,972 Searching for EOS documents
5856 2016-09-29 12:21:40,112 Parsing C867VAE Integrated Services Router
5856 2016-09-29 12:21:40,112 http://www.cisco.com/c/en/us/support/routers/c867vae-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:40,112 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:40,192 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:40,392 Adding pid into db_q
5856 2016-09-29 12:21:40,392 Done. Found 0 pids
5856 2016-09-29 12:21:40,392 Searching for EOS documents
5856 2016-09-29 12:21:40,522 Parsing C867VAEJ Integrated Services Router
5856 2016-09-29 12:21:40,522 http://www.cisco.com/c/en/us/support/routers/c867vaej-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:40,522 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:40,802 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:40,983 Adding pid into db_q
5856 2016-09-29 12:21:40,983 Done. Found 21 pids
5856 2016-09-29 12:21:40,993 Searching for EOS documents
5856 2016-09-29 12:21:41,123 Parsing C881 Integrated Services Router
5856 2016-09-29 12:21:41,123 http://www.cisco.com/c/en/us/support/routers/c881-integrated-services-router/model.html
5856 2016-09-29 12:21:41,123 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:41,433 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:41,633 Adding pid into db_q
5856 2016-09-29 12:21:41,633 Done. Found 52 pids
5856 2016-09-29 12:21:41,633 Searching for EOS documents
5856 2016-09-29 12:21:41,763 Parsing C881W Integrated Services Router
5856 2016-09-29 12:21:41,763 http://www.cisco.com/c/en/us/support/routers/c881w-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:41,773 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:42,053 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:42,324 Adding pid into db_q
5856 2016-09-29 12:21:42,324 Done. Found 88 pids
5856 2016-09-29 12:21:42,324 Searching for EOS documents
5856 2016-09-29 12:21:42,504 Parsing C886VA Integrated Services Routers
5856 2016-09-29 12:21:42,504 http://www.cisco.com/c/en/us/support/routers/c886va-integrated-services-routers/model.html
5856 2016-09-29 12:21:42,504 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:42,804 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:42,994 Adding pid into db_q
5856 2016-09-29 12:21:42,994 Done. Found 44 pids
5856 2016-09-29 12:21:42,994 Searching for EOS documents
5856 2016-09-29 12:21:43,124 Parsing C886VAJ Integrated Services Routers
5856 2016-09-29 12:21:43,124 http://www.cisco.com/c/en/us/support/routers/c886vaj-integrated-services-routers/model.html
5856 2016-09-29 12:21:43,124 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:43,404 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:43,604 Adding pid into db_q
5856 2016-09-29 12:21:43,604 Done. Found 43 pids
5856 2016-09-29 12:21:43,604 Searching for EOS documents
5856 2016-09-29 12:21:43,744 Parsing C887VA Integrated Services Routers
5856 2016-09-29 12:21:43,744 http://www.cisco.com/c/en/us/support/routers/c887va-integrated-services-routers/model.html
5856 2016-09-29 12:21:43,744 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:43,904 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:44,134 Adding pid into db_q
5856 2016-09-29 12:21:44,134 Done. Found 49 pids
5856 2016-09-29 12:21:44,134 Searching for EOS documents
5856 2016-09-29 12:21:44,314 Parsing C887VAM Integrated Series Routers
5856 2016-09-29 12:21:44,314 http://www.cisco.com/c/en/us/support/routers/c887vam-integrated-series-routers/model.html
5856 2016-09-29 12:21:44,324 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:44,614 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:44,824 Adding pid into db_q
5856 2016-09-29 12:21:44,834 Done. Found 46 pids
5856 2016-09-29 12:21:44,834 Searching for EOS documents
5856 2016-09-29 12:21:45,005 Parsing C888 Integrated Services Router
5856 2016-09-29 12:21:45,005 http://www.cisco.com/c/en/us/support/routers/c888-integrated-services-router/model.html
5856 2016-09-29 12:21:45,005 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:45,275 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:45,475 Adding pid into db_q
5856 2016-09-29 12:21:45,475 Done. Found 43 pids
5856 2016-09-29 12:21:45,475 Searching for EOS documents
5856 2016-09-29 12:21:45,725 Parsing C888EA Integrated Services Router
5856 2016-09-29 12:21:45,725 http://www.cisco.com/c/en/us/support/routers/c888ea-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:45,725 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:46,085 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:46,275 Adding pid into db_q
5856 2016-09-29 12:21:46,285 Done. Found 45 pids
5856 2016-09-29 12:21:46,285 Searching for EOS documents
5856 2016-09-29 12:21:46,415 Parsing C891F Integrated Services Routers
5856 2016-09-29 12:21:46,415 http://www.cisco.com/c/en/us/support/routers/c891f-integrated-services-routers/model.html
5856 2016-09-29 12:21:46,415 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:46,645 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:46,855 Adding pid into db_q
5856 2016-09-29 12:21:46,855 Done. Found 44 pids
5856 2016-09-29 12:21:46,855 Searching for EOS documents
5856 2016-09-29 12:21:46,996 Parsing C891FJ Integrated Services Router
5856 2016-09-29 12:21:46,996 http://www.cisco.com/c/en/us/support/routers/c891fj-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:46,996 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:47,296 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:47,516 Adding pid into db_q
5856 2016-09-29 12:21:47,516 Done. Found 19 pids
5856 2016-09-29 12:21:47,516 Searching for EOS documents
5856 2016-09-29 12:21:47,676 Parsing C891FW Integrated Services Router
5856 2016-09-29 12:21:47,676 http://www.cisco.com/c/en/us/support/routers/c891fw-integrated-services-router/model.html
5856 2016-09-29 12:21:47,676 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:47,956 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:48,156 Adding pid into db_q
5856 2016-09-29 12:21:48,156 Done. Found 45 pids
5856 2016-09-29 12:21:48,156 Searching for EOS documents
5856 2016-09-29 12:21:48,296 Parsing C892FSP Integrated Services Router
5856 2016-09-29 12:21:48,296 http://www.cisco.com/c/en/us/support/routers/c892fsp-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:48,296 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:48,546 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:48,766 Adding pid into db_q
5856 2016-09-29 12:21:48,766 Done. Found 46 pids
5856 2016-09-29 12:21:48,766 Searching for EOS documents
5856 2016-09-29 12:21:48,916 Parsing C896VA Integrated Services Router
5856 2016-09-29 12:21:48,916 http://www.cisco.com/c/en/us/support/routers/c896va-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:48,926 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:49,236 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:49,426 Adding pid into db_q
5856 2016-09-29 12:21:49,426 Done. Found 45 pids
5856 2016-09-29 12:21:49,436 Searching for EOS documents
5856 2016-09-29 12:21:49,566 Parsing C897VA Integrated Services Router
5856 2016-09-29 12:21:49,566 http://www.cisco.com/c/en/us/support/routers/c897va-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:49,566 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:49,846 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:50,036 Adding pid into db_q
5856 2016-09-29 12:21:50,036 Done. Found 45 pids
5856 2016-09-29 12:21:50,036 Searching for EOS documents
5856 2016-09-29 12:21:50,256 Parsing C897VA-M Integrated Services Router
5856 2016-09-29 12:21:50,256 http://www.cisco.com/c/en/us/support/routers/c897va-m-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:50,256 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:50,546 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:50,826 Adding pid into db_q
5856 2016-09-29 12:21:50,836 Done. Found 45 pids
5856 2016-09-29 12:21:50,836 Searching for EOS documents
5856 2016-09-29 12:21:51,006 Parsing C897VAM-W Integrated Services Router
5856 2016-09-29 12:21:51,006 http://www.cisco.com/c/en/us/support/routers/c897vam-w-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:51,016 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:51,386 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:51,586 Adding pid into db_q
5856 2016-09-29 12:21:51,586 Done. Found 45 pids
5856 2016-09-29 12:21:51,586 Searching for EOS documents
5856 2016-09-29 12:21:51,726 Parsing C897VAW Integrated Services Router
5856 2016-09-29 12:21:51,726 http://www.cisco.com/c/en/us/support/routers/c897vaw-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:51,726 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:52,006 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:52,196 Adding pid into db_q
5856 2016-09-29 12:21:52,196 Done. Found 46 pids
5856 2016-09-29 12:21:52,196 Searching for EOS documents
5856 2016-09-29 12:21:52,336 Parsing C898EA Integrated Services Router
5856 2016-09-29 12:21:52,346 http://www.cisco.com/c/en/us/support/routers/c898ea-integrated-services-router-isr/model.html
5856 2016-09-29 12:21:52,346 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:52,626 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:52,816 Adding pid into db_q
5856 2016-09-29 12:21:52,816 Done. Found 44 pids
5856 2016-09-29 12:21:52,816 Searching for EOS documents
5856 2016-09-29 12:21:52,946 Parsing C899 Secure Gigabit Ethernet with Multi-mode 4G LTE Router
5856 2016-09-29 12:21:52,946 http://www.cisco.com/c/en/us/support/routers/c899-secure-gigabit-ethernet-multi-mode-4g-lte-router/model.html
5856 2016-09-29 12:21:52,956 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:53,217 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:53,397 Adding pid into db_q
5856 2016-09-29 12:21:53,397 Done. Found 39 pids
5856 2016-09-29 12:21:53,397 Searching for EOS documents
5856 2016-09-29 12:21:53,547 Parsing Cisco 887 Multi-Mode VDSL2/ASDL2 POTS with Multi-Mode 4G LTE Router
5856 2016-09-29 12:21:53,547 http://www.cisco.com/c/en/us/support/routers/887-multi-mode-vdsl2-asdl2-plus-pots-multi-mode-4g-lte-router/model.html
5856 2016-09-29 12:21:53,547 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:53,867 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:54,047 Adding pid into db_q
5856 2016-09-29 12:21:54,057 Done. Found 37 pids
5856 2016-09-29 12:21:54,057 Searching for EOS documents
5856 2016-09-29 12:21:54,197 Parsing Cisco 896 Multi-mode VDSL2/ADSL2 ISDN with Multi-Mode 4G LTE Router
5856 2016-09-29 12:21:54,197 http://www.cisco.com/c/en/us/support/routers/896-multi-mode-vdsl2-adsl2-plus-isdn-multi-mode-4g-lte-router/model.html
5856 2016-09-29 12:21:54,197 Starting new HTTP connection (1): www.cisco.com
5856 2016-09-29 12:21:54,497 Gathering PN assosiated with this device and some eos info
5856 2016-09-29 12:21:54,687 Adding pid into db_q
5856 2016-09-29 12:21:54,687 Done. Found 34 pids
5856 2016-09-29 12:21:54,687 Searching for EOS documents
5856 2016-09-29 12:21:54,887 Exiting Wokrer-0
11688 2016-09-29 12:21:54,887 Done
11688 2016-09-29 12:21:54,887 Execution time:0:01:17.927067
